contrast-1-0,correlation-1-0,dissimilarity-1-0,contrast-1-45,correlation-1-45,dissimilarity-1-45,contrast-1-90,correlation-1-90,dissimilarity-1-90,contrast-1-135,correlation-1-135,dissimilarity-1-135,Class
7.66700801,0.99816816,1.05506765,15.18758849,0.99637623,1.38586437,11.41729882,0.99727302,1.06368263,15.98926239,0.99618495,1.35613941,5
6.7620067,0.99812463,1.02524376,15.68840458,0.99565522,1.35960851,12.8663666,0.99643323,1.06354758,17.85818591,0.99505431,1.41159098,5
5.82489818,0.99829139,0.96997748,14.66136064,0.99570565,1.3530064,11.9630317,0.99649249,1.08984906,14.81098794,0.99566182,1.32835567,5
2.99275471,0.99890698,0.79569525,8.60660636,0.99686122,1.12055135,7.13148035,0.9973966,0.87292991,9.12178369,0.99667333,1.12408612,5
5.40465033,0.99828475,0.86079291,16.8587055,0.99465742,1.22977982,13.18441899,0.9958175,0.93800739,15.68245534,0.99503017,1.18448445,5
3.59965403,0.99852298,0.80096385,9.35056682,0.99616889,1.11026766,7.41765187,0.99695778,0.85705025,9.44258885,0.99613119,1.10520501,5
4.3637377,0.9984799,0.82991993,13.70787483,0.99523177,1.18481668,12.47784642,0.99565525,0.9339714,15.8931377,0.99447163,1.18372921,5
7.23413635,0.99784878,1.01104246,15.47295702,0.99540549,1.37129452,13.72102266,0.99592148,1.11516082,17.4732004,0.99481155,1.37555557,5
5.12802578,0.99820455,0.8712144,13.07494886,0.99542885,1.21186642,10.41927051,0.99635353,0.93342349,13.51337131,0.99527557,1.20539372,5
3.93203855,0.99851245,0.85359198,11.63933299,0.99560307,1.18266298,9.460024,0.9964227,0.91752261,11.43844369,0.99567896,1.18391271,5
7.65509774,0.9981876,1.04265598,20.16095018,0.99523339,1.44863274,16.82622469,0.99601776,1.15261915,21.18802889,0.99499056,1.42735454,5
2.62977684,0.9988971,0.74254644,7.09056176,0.99703068,1.04447831,5.73231842,0.99759701,0.80489682,7.42214509,0.99689182,1.02844047,5
3.59519346,0.99878556,0.72571276,10.11619758,0.99658789,1.03151167,6.6439028,0.9977567,0.80374892,8.39698829,0.99716777,1.02943909,5
4.34408073,0.99849031,0.85098854,12.14553044,0.99578528,1.15711021,9.04140943,0.99685921,0.8683711,10.14771505,0.99647856,1.10026211,5
6.14835964,0.99802317,0.95432403,15.15385358,0.99513484,1.31316193,13.59453328,0.99563093,1.05261838,17.68587808,0.99432193,1.32652068,5
4.52818854,0.99856902,0.83351654,14.48604343,0.99542881,1.22670089,10.67309429,0.99662855,0.93309552,11.7329447,0.99629757,1.12759,5
5.68157186,0.99788956,0.89591433,12.8338056,0.99523984,1.20173919,7.58682785,0.99718308,0.88314144,9.8720855,0.99633837,1.15777081,5
5.22402535,0.99815715,0.86498542,10.98834103,0.99612938,1.13685575,8.04094063,0.99716466,0.85354095,11.01668685,0.9961194,1.12335213,5
4.49042897,0.99858966,0.86707975,10.29094305,0.99677259,1.19958548,8.13527326,0.997446,0.93107753,10.74703745,0.99662955,1.16746344,5
4.94480121,0.99845176,0.85254289,16.10843846,0.99496375,1.19774856,12.46244907,0.99609962,0.92378689,13.36296751,0.99582211,1.15617726,5
4.10363826,0.99852542,0.84193627,12.3078559,0.99558387,1.19629409,10.133917,0.99636013,0.95692369,11.93468968,0.99571777,1.18842293,5
9.20550426,0.99824009,1.13857069,21.77153751,0.99584359,1.63875738,17.98289334,0.99656336,1.36747399,21.73181087,0.99585117,1.61128077,5
3.77133667,0.99861775,0.76251581,12.20966829,0.99553156,1.13367445,9.55472126,0.99649958,0.87799034,11.32337028,0.99585592,1.07919253,5
6.36407518,0.99822139,0.96000918,14.47755996,0.99595976,1.29315856,11.94805493,0.9966622,1.04148853,15.5390786,0.99566353,1.29989975,5
3.95346779,0.99872737,0.78572117,12.62939698,0.99594046,1.11394344,9.67390843,0.99688726,0.86000008,10.83263507,0.99651801,1.07241271,5
3.65740612,0.99869794,0.80747246,10.02170121,0.99643745,1.13300033,7.38488162,0.99737206,0.88050994,8.99518073,0.99680236,1.10866059,5
2.82818816,0.99897845,0.74983029,7.80669019,0.9971844,1.05255035,6.2522032,0.9977427,0.81555593,7.74984403,0.9972049,1.02945261,5
5.59248588,0.99845988,0.9857987,13.67092192,0.99624029,1.33062913,11.02797606,0.99696409,1.02759021,13.75965641,0.99621589,1.29179487,5
8.79770473,0.99795841,1.18268652,17.00103146,0.99606013,1.54469948,11.79612838,0.99726365,1.22164773,15.39176918,0.99643306,1.54467243,6
10.07801845,0.99649028,1.26800426,19.87503694,0.99308825,1.66375386,15.66724673,0.99454596,1.37287397,18.78075884,0.99346879,1.67160377,6
8.83824323,0.99713037,1.0919382,18.38795626,0.99403846,1.46164767,14.18149231,0.99539742,1.16218437,17.99384022,0.99416623,1.44957728,6
6.1665741,0.99772721,0.99561464,13.21085234,0.9951381,1.3158951,10.75737552,0.99603684,1.0470332,14.18196762,0.99478071,1.33193294,6
6.62790814,0.99769261,1.05590268,12.97702202,0.99548871,1.36682486,9.76425716,0.99660212,1.0790684,12.96271486,0.99549369,1.38284339,6
6.10072241,0.99775991,0.95411575,15.40052307,0.99435329,1.2734488,11.35567856,0.99583206,0.99059876,13.31828252,0.99511676,1.26900039,6
4.45918765,0.99776667,0.89405913,12.85115498,0.99357312,1.24390154,9.7473685,0.99512033,0.95482081,10.87355929,0.99456211,1.19410368,6
6.31561256,0.99696619,0.99989008,13.6218059,0.99346611,1.33876105,10.73680007,0.99484465,1.07739381,14.09842712,0.9932375,1.37304452,6
6.45842976,0.99834836,1.04200222,16.46814934,0.99579422,1.39446566,12.47175384,0.99681177,1.09754869,14.90867141,0.99619249,1.38091761,6
4.84068469,0.9983291,0.89379108,12.07950737,0.99583636,1.21376902,9.29137278,0.99679411,0.92923702,11.32786698,0.99609544,1.17411384,6
5.72974714,0.99819933,0.93879786,13.71911464,0.99569475,1.24502572,11.23508111,0.99647062,0.98166247,14.11957784,0.99556908,1.26457516,6
7.49726735,0.99801936,1.08284929,17.54799667,0.99537042,1.43155764,11.52065456,0.99695762,1.10585026,13.58611431,0.99641566,1.39330478,6
9.94536047,0.99735308,1.19625914,20.04286738,0.99467317,1.57155992,16.07298162,0.99572383,1.27848924,20.08868813,0.99466099,1.57055936,6
10.33572079,0.99742506,1.25425036,20.2643086,0.99495853,1.6180857,15.59913454,0.99611522,1.28938179,19.56915318,0.99513148,1.5846328,6
5.3535862,0.99775556,0.96619766,13.09137688,0.99451949,1.31166496,10.13820572,0.99575142,1.02885966,12.31956122,0.9948426,1.28794332,6
8.85306165,0.99712638,1.16103166,19.88754773,0.99355382,1.54082281,14.97526701,0.99514103,1.21041564,18.78557038,0.993911,1.52296736,6
15.6828273,0.99621511,1.49515952,30.99466307,0.9925299,1.98601542,23.21653715,0.99439897,1.63198582,28.97356064,0.99301701,1.93907242,6
7.7038072,0.99774333,1.10672383,15.4917068,0.99546857,1.45741753,10.92588205,0.99680077,1.14536903,14.15098327,0.99586074,1.43399142,6
9.28680691,0.99597634,1.15566278,18.51682882,0.99198904,1.56833033,14.88107521,0.99355527,1.28951684,19.03134169,0.99176644,1.59210798,6
8.57190132,0.99647756,1.08123901,22.1559223,0.99090883,1.49381028,17.93181064,0.99263435,1.18587364,21.82004315,0.99104665,1.45768408,6
5.72372258,0.99811224,0.95527091,14.65430847,0.99517368,1.27968199,11.8947208,0.99607846,1.01936196,14.22241667,0.99531592,1.27725979,6
6.62720811,0.99739028,1.02423902,13.55650138,0.99466945,1.38041927,10.8466651,0.99573048,1.10720652,13.29633021,0.99477175,1.34284246,6
6.19082662,0.99838544,1.02619257,18.10189816,0.99528564,1.42135894,13.52928795,0.99647296,1.11250424,15.72585776,0.99590445,1.4082455,6
11.00415587,0.99624289,1.24580171,21.52888376,0.99266005,1.6406368,16.25343985,0.99445279,1.31234759,20.96231696,0.99285321,1.62830371,6
9.65801745,0.99607297,1.15239787,20.65181288,0.99161525,1.5814515,16.43510001,0.99332013,1.26472018,19.93259586,0.99190726,1.5165275,6
4.8157302,0.998232,0.90979358,10.59370346,0.99611643,1.22818241,7.6921765,0.99717717,0.96823682,9.57853289,0.99648858,1.21746798,6
4.26380211,0.9983833,0.76484734,10.6637017,0.99596233,1.05861935,8.80666595,0.99666342,0.8294967,12.16864943,0.99539255,1.06436578,6
1.73803187,0.99930394,0.59708337,4.77249364,0.99809151,0.87977702,3.34764516,0.99865988,0.68463506,4.56311895,0.99817523,0.85908988,6
4.12514464,0.99856329,0.80701927,13.00099862,0.99547853,1.11340067,10.89011182,0.99620873,0.87678842,12.91751414,0.99550756,1.11895394,6
5.01274916,0.99794479,0.84548852,12.34246774,0.99494681,1.15143332,8.71781045,0.99642825,0.89079863,10.82431386,0.99556842,1.13616618,6
4.22056566,0.99830285,0.83585,8.34310516,0.99665001,1.12692167,6.18944083,0.9975122,0.86147981,9.52737714,0.99617449,1.13640762,6
7.26168464,0.99772918,1.03283232,15.81712261,0.99506105,1.4049483,12.54201329,0.99607959,1.12020967,16.61314087,0.99481249,1.40954737,6
4.55891303,0.99805275,0.84186299,9.39191598,0.99599444,1.1227939,8.41255479,0.99640827,0.8960597,11.90549977,0.99492242,1.17234839,6
5.58863279,0.99810152,0.959394,13.56117386,0.99539974,1.30600545,11.03657473,0.99625233,1.03030853,14.5018321,0.99508065,1.31911503,6
5.21196658,0.9981692,0.91661653,12.16749628,0.99573223,1.25756355,9.25191768,0.99675144,0.98372098,12.06182576,0.99576929,1.26527246,6
4.04809814,0.99848896,0.86294509,13.07543562,0.99512655,1.21029412,12.08662142,0.99549029,0.96298733,14.92437702,0.99443741,1.22868076,6
3.4319267,0.99803086,0.85792334,8.17067178,0.99531868,1.16784203,6.61258141,0.99620742,0.89130024,8.70858371,0.99501048,1.15987236,6
4.37788114,0.99734157,0.86020473,11.1601563,0.99323235,1.19283078,8.32687677,0.99494506,0.93278491,10.11893462,0.99386376,1.17927887,6
3.55419405,0.99789643,0.90105372,10.29973364,0.99391271,1.25695125,8.76321151,0.99481531,0.98007856,10.39728189,0.99385506,1.24778014,6
6.85486092,0.99719431,0.9765478,16.17305534,0.99338997,1.34346443,12.62892602,0.99483293,1.0784877,14.81575892,0.9939447,1.33409244,6
1.89855056,0.99895246,0.65573606,6.26438587,0.99654875,1.00573484,5.15332333,0.99715804,0.79905119,6.65073506,0.9963359,0.99956926,6
5.13646479,0.99728031,0.89380072,11.66308167,0.99383392,1.24243162,8.41683773,0.99554557,0.98722836,10.66342163,0.99436242,1.23778232,6
2.54290668,0.99900806,0.70399619,11.21131592,0.99563319,1.0744679,9.1095467,0.99644811,0.84685995,10.21559049,0.99602102,1.04122554,6
4.16354061,0.99814571,0.85086126,10.0248574,0.9955419,1.17379513,7.11112483,0.99683441,0.9083143,8.87847514,0.9960517,1.14503209,6
5.47612546,0.9982437,0.99290706,13.06906529,0.99581422,1.31398091,9.87049906,0.99683555,1.05188719,12.79365981,0.99590243,1.35016119,6
8.91688073,0.99769063,1.10958569,16.91515376,0.99562553,1.50689861,14.81945688,0.99616353,1.23527596,23.42917794,0.99394093,1.60464195,6
4.50821338,0.99860668,0.89148655,10.55445198,0.99674272,1.2635862,6.97720591,0.99784449,0.97240207,9.59001802,0.99704036,1.24004419,6
5.67524453,0.99828683,0.99543722,19.98671465,0.99397555,1.49423329,16.00160321,0.99517173,1.17669813,19.17241985,0.994221,1.4472053,6
4.16176255,0.99852963,0.83620098,12.18809263,0.99570026,1.22138714,9.40261336,0.99667944,0.96019763,11.88529938,0.99580708,1.19637714,6
3.54701819,0.99866781,0.78852132,7.61088673,0.99714569,1.08994945,5.98151392,0.99775446,0.83100537,9.48872831,0.99644145,1.11090121,6
4.85740072,0.99827953,0.87344179,13.51839146,0.99521885,1.23295532,9.75396461,0.99654671,0.95783237,11.56891173,0.99590834,1.20774251,6
3.65332739,0.99862549,0.78520048,11.82567755,0.99555733,1.13213112,9.94442794,0.99626019,0.87096208,12.99092547,0.99511957,1.12003176,6
4.42448278,0.99830884,0.88331366,10.73462517,0.99590303,1.25353043,8.11734088,0.99689875,0.99433572,10.24766038,0.99608888,1.24653428,6
4.75474212,0.99825996,0.8436449,14.90967582,0.99455168,1.19206008,12.15050276,0.99555533,0.91995347,14.73471788,0.99461561,1.17130341,6
2.28233091,0.9990978,0.7043626,6.19854823,0.99755337,1.00601492,4.56319646,0.998197,0.76645844,6.12119456,0.9975839,0.97620883,6
7.01846709,0.99746539,1.05471474,15.89386977,0.99426814,1.3992521,11.23500394,0.99594425,1.07924011,14.13326689,0.99490308,1.37862484,6
5.21724482,0.99775868,0.85919228,16.03117171,0.99312318,1.21862113,13.92822223,0.99401891,0.96384392,17.16267121,0.99263781,1.20194393,6
5.28011895,0.99764212,0.89684578,11.86248365,0.99471065,1.25864717,9.0130263,0.99597686,1.01350475,11.24429558,0.99498629,1.25875147,6
4.54680606,0.99815415,0.80200137,14.30435203,0.99420151,1.15046947,12.32167744,0.99499984,0.9301592,14.99841611,0.99392016,1.1555186,6
3.74946196,0.99842219,0.81702035,9.3141451,0.99608633,1.14394655,6.90306288,0.99709634,0.88209192,8.60109559,0.99638594,1.09916305,6
12.52888858,0.99771342,1.395357,27.47015818,0.99499351,1.89115977,21.14537867,0.99614228,1.54272711,26.18559704,0.99522762,1.87399969,6
6.8279471,0.99806081,1.00206926,16.07808187,0.99543996,1.36547083,13.44481958,0.99618303,1.09438279,17.8346864,0.99494176,1.38474213,6
12.4702571,0.9969119,1.29318052,26.48985055,0.99344945,1.83726891,21.13115238,0.99476918,1.54133419,26.81077354,0.99337009,1.83743889,6
7.19214956,0.99690675,1.03038122,14.83929513,0.99362713,1.36786984,11.04487244,0.99525185,1.08827286,13.96790693,0.99400135,1.36526802,6
4.15161683,0.99840923,0.88460767,10.44189541,0.99600465,1.23639739,7.79775667,0.99701333,0.97164388,9.98269118,0.99618036,1.21936865,6
4.82987365,0.99813984,0.93709695,12.04883014,0.99536618,1.30713349,8.33566451,0.99679095,1.00874915,10.05964695,0.99613119,1.25036458,6
8.54493158,0.9970093,1.12924843,16.49219162,0.99423594,1.47039769,11.9729384,0.99581114,1.14753172,15.9103963,0.99443928,1.44312582,6
4.36061356,0.9980449,0.89904039,9.98653501,0.99552895,1.20340613,7.08399764,0.99682517,0.9211496,9.21790065,0.99587307,1.19109043,6
7.63348337,0.99790906,1.08373638,14.3792526,0.99606694,1.43323038,10.87500772,0.99702232,1.14323528,14.77085953,0.99595983,1.4352933,6
14.10398346,0.99712416,1.39747832,26.46378399,0.99461154,1.85281227,19.38199932,0.99604945,1.4865647,26.19842461,0.99466557,1.81661847,6
5.78909601,0.99749259,0.92579029,14.08694779,0.99390746,1.26491705,10.18222736,0.99559163,0.99705018,11.9927566,0.99481319,1.23444457,6
7.98313547,0.99615999,1.12325087,14.16876339,0.9931947,1.45922355,11.39846933,0.99451951,1.1742827,14.59454176,0.9929902,1.45294787,6
8.58576707,0.99699781,1.10342035,20.05891488,0.99299615,1.49291403,17.2383589,0.99397465,1.2022742,21.87374858,0.99236247,1.48466815,6
10.20224899,0.99699282,1.2290471,22.32163573,0.99343007,1.66914681,19.17119976,0.99435143,1.3908758,23.70794243,0.99302204,1.70417973,6
5.68945162,0.99754726,0.96492294,13.15796976,0.99433568,1.28223552,10.15267317,0.995625,1.01120895,12.24631794,0.99472814,1.28412074,6
10.8398593,0.99633769,1.17543738,21.88354165,0.99261734,1.61324904,16.6394578,0.99438052,1.29090011,21.07094085,0.99289148,1.55769703,6
8.93306065,0.99643705,1.09957304,17.4012899,0.99306988,1.4587619,13.63604689,0.99456352,1.15714131,18.50853465,0.99262891,1.46350391,6
9.00947075,0.99707192,1.16315105,18.31693235,0.99405548,1.54662525,14.53985832,0.99527639,1.26527966,18.64493455,0.99394903,1.56474533,6
6.02236069,0.99773294,1.01076669,13.3489443,0.9949821,1.3887965,10.79578883,0.99593763,1.11055377,13.96537271,0.99475039,1.38265216,6
8.55502715,0.99658384,1.12630365,23.34603921,0.99069112,1.53957502,19.69392633,0.99213906,1.27659086,23.31592021,0.99070313,1.59659696,6
6.07588748,0.99716898,0.98959201,14.96959319,0.99303526,1.34696444,11.54759847,0.99462179,1.0404641,14.1106984,0.99343487,1.31921354,6
15.59348869,0.99493269,1.45507035,29.44287279,0.9904461,1.89227622,21.68042351,0.99295743,1.5070572,29.72172227,0.99035561,1.92107596,6
11.30500787,0.99643578,1.27368169,22.23607481,0.99299983,1.71915907,17.05367561,0.99462546,1.36185023,24.48453487,0.99229198,1.72969193,6
13.1397972,0.99504954,1.3294166,26.2887005,0.99011025,1.83964475,19.36738525,0.99270618,1.48372677,25.99327427,0.99022139,1.84536606,6
9.33767819,0.99624282,1.10007444,24.73285199,0.99006284,1.58174317,19.57843561,0.99212544,1.27223654,23.93167836,0.99038475,1.54118788,6
4.3730426,0.99730373,0.88420462,10.95267455,0.993257,1.21667024,8.28413037,0.99489463,0.92529749,10.21818459,0.99370919,1.17561081,6
8.03569803,0.99723619,1.09363718,18.29451453,0.99371682,1.44854002,13.76215621,0.99526846,1.14575681,17.09254742,0.99412963,1.45052181,6
7.87244863,0.99682652,1.08555687,15.02040899,0.9939541,1.45545312,11.73660521,0.99527078,1.17045507,15.24672164,0.993863,1.43797046,6
5.26381368,0.99774857,0.92045998,13.09077037,0.99440921,1.30116493,10.41864158,0.99554565,1.06040676,13.14159003,0.99438751,1.33184602,6
8.71805093,0.99723513,1.1383817,18.34281542,0.99419107,1.5155733,13.95895712,0.99557481,1.19972373,17.8646219,0.99434251,1.48516456,6
8.09926834,0.99723492,1.10658112,15.95087239,0.99456227,1.43999088,12.29741326,0.99580338,1.15702556,16.82900178,0.99426291,1.48466621,6
8.76448672,0.99734072,1.12765358,16.40944114,0.99502833,1.48447306,12.61862383,0.99617283,1.20946838,17.58104007,0.99467336,1.53460894,6
12.10786163,0.99736783,1.33159192,22.80702242,0.9950489,1.7580281,15.41887694,0.99664928,1.35902002,23.45373016,0.99490851,1.7523628,6
4.34672468,0.99813366,0.86103783,11.64300684,0.99500815,1.19002613,7.80927429,0.99664838,0.90735353,8.62479791,0.99630218,1.13689245,6
3.46696134,0.99798005,0.7815923,7.84810503,0.99543428,1.05855175,5.68291996,0.99669048,0.79587372,7.35742776,0.99571974,1.02790542,6
4.5517661,0.99780238,0.86568739,10.83545323,0.99477629,1.16891212,8.37787265,0.99595692,0.90201915,10.66475441,0.99485859,1.15590684,6
5.55283833,0.99671464,0.93616549,13.07831945,0.99227368,1.25391481,9.64283785,0.99429752,0.99648105,11.73040468,0.99306999,1.2785327,6
5.08953339,0.9981057,0.93416759,11.14493551,0.99585797,1.26283868,8.63310671,0.99678813,0.97515125,11.30757002,0.99579753,1.23756212,6
4.98601083,0.99801903,0.88451896,14.96553496,0.99406295,1.21918901,12.55110199,0.99501552,0.94862792,14.58341977,0.99421454,1.20550575,6
5.87105819,0.99752556,0.94660434,14.19652394,0.9940256,1.28250788,10.83374105,0.99543596,1.01666872,12.83342701,0.99459924,1.27239996,6
8.46666821,0.99658049,1.07923725,15.87619975,0.99359753,1.44730961,12.25292281,0.99505346,1.13293115,16.7307485,0.99325291,1.41760396,6
5.96664121,0.99781789,0.99236709,12.51006639,0.99543158,1.32304578,9.11760132,0.9966669,1.04838753,11.54842162,0.99578275,1.32745749,6
6.50378174,0.99798751,0.98648331,15.32697846,0.9952641,1.31693042,12.81343376,0.99603669,1.03095675,16.67522739,0.9948475,1.31753307,6
1.75175491,0.99882535,0.674369,4.77766446,0.99680105,0.99933168,3.38444175,0.99773169,0.75931828,4.55546799,0.99694983,0.97383492,6
5.5410727,0.99654336,0.9542951,12.98830047,0.99190968,1.32924613,9.59020404,0.99402036,1.04857853,12.08570772,0.9924719,1.31245304,6
5.60718666,0.99745575,0.94624757,15.93338974,0.99278127,1.38264444,13.02455357,0.99409293,1.11794473,15.36064383,0.99304076,1.34370781,6
4.03332408,0.99815288,0.86161252,12.28648498,0.99438176,1.2779455,9.66410398,0.99557635,1.02586546,11.6347571,0.99467978,1.26799018,6
18.10282445,0.99626088,1.59585108,35.43254274,0.99269184,2.13680166,28.62769516,0.99408928,1.77008543,36.56254334,0.99245878,2.1410009,6
4.46188752,0.99819649,0.917116,9.40684897,0.99620341,1.25639882,5.85407535,0.9976348,0.95554621,8.70895071,0.99648508,1.24954367,6
4.82980229,0.99822971,0.86371263,12.56405769,0.99540154,1.20095497,9.97915638,0.99634383,0.94136622,13.65603143,0.99500188,1.20551927,6
8.43889622,0.99678714,1.10069541,19.79894652,0.99247332,1.5879184,16.16589818,0.99384803,1.31293794,20.64679658,0.99215101,1.60057986,6
3.61076591,0.99840787,0.79167631,7.94112954,0.9965037,1.12311261,5.39968283,0.99762013,0.85907597,7.93937375,0.99650448,1.11420613,6
3.04054622,0.99860281,0.74227645,9.87747265,0.99546783,1.08976981,8.1008207,0.99627927,0.83947671,10.26879951,0.99528828,1.07088483,6
6.41303149,0.99776442,0.96960528,14.35792031,0.99500219,1.36902879,10.90331368,0.99620072,1.08548509,14.56671554,0.99492951,1.34598513,6
3.78825519,0.99814493,0.78811634,8.1984729,0.9959913,1.09134984,6.89330087,0.99662593,0.8618618,9.94299351,0.9951383,1.1068932,6
4.54646857,0.99775431,0.81674458,10.06266406,0.99503702,1.14949789,7.96394424,0.9960679,0.90784163,11.21988438,0.99446627,1.14156299,6
5.30049909,0.99744333,0.85071662,13.74342541,0.99338076,1.21055488,10.18216562,0.99509062,0.96446899,11.70325257,0.99436337,1.17754045,6
5.09544417,0.99733292,0.87249298,13.47921339,0.99295538,1.18649522,11.71142849,0.9938725,0.91897341,15.06834482,0.99212485,1.20408412,6
23.18802455,0.99466473,1.7423883,46.2162704,0.98938118,2.38141982,39.04653545,0.99101933,2.01150798,46.7861035,0.98925025,2.36335962,6
4.11012952,0.99796202,0.84433915,10.17877473,0.99496059,1.1584372,7.45042405,0.99630736,0.87860577,9.05630726,0.99551631,1.11682341,6
5.59034142,0.99756705,0.94368077,13.07738264,0.99431706,1.29982249,8.94399965,0.99610919,0.97858339,12.37330142,0.99462302,1.29500515,6
12.26691467,0.99639564,1.35041385,23.64280982,0.99306305,1.82156523,18.17169944,0.99466283,1.49213637,21.75268344,0.99361763,1.76909021,6
8.45167816,0.99750311,1.12875089,17.69858203,0.99477884,1.55027979,14.47344194,0.99572579,1.2754198,18.02509112,0.99468252,1.53112632,6
5.1895924,0.99813481,0.94304437,13.02734527,0.99532445,1.29851481,9.65103331,0.9965327,1.0271407,11.2249393,0.99597134,1.26121809,6
6.41935689,0.99684351,1.0009006,13.36703927,0.99343674,1.32155847,9.73424767,0.99521567,1.01936003,12.16662321,0.99402615,1.29317015,6
5.22642823,0.99750584,0.94381769,12.29660642,0.99414043,1.26772749,8.96779695,0.99572221,0.97851587,10.27134146,0.9951055,1.22671635,6
6.99117143,0.99664942,1.02688296,12.66531263,0.99393883,1.33822601,9.56764338,0.99541655,1.0531933,12.39813178,0.99406669,1.32154688,6
5.56863448,0.99607225,0.93868601,12.4216197,0.99125036,1.26747445,9.75216848,0.99312754,1.02240632,12.47011761,0.99121632,1.30740777,6
3.85839003,0.99704651,0.81950423,10.59692532,0.99190022,1.15234889,8.01211376,0.99387012,0.88430863,9.02942364,0.99309834,1.09183273,6
4.76615485,0.99656832,0.90669837,11.13944019,0.99199136,1.23783834,8.25981217,0.99405572,0.98249398,10.31690724,0.99258271,1.25065239,6
3.98435813,0.99662537,0.90260229,9.39178271,0.99205702,1.22773429,6.76245138,0.99427534,0.92365184,8.39264419,0.99290202,1.18154074,6
8.91961338,0.99575921,1.10345506,17.30347702,0.99178565,1.45437144,13.20382146,0.9937252,1.15298185,18.88127206,0.99103664,1.49588285,6
10.73619018,0.99533012,1.15986107,21.1114266,0.99083105,1.5553096,16.74744374,0.99271852,1.2578617,21.76475576,0.9905473,1.55835955,6
9.56531172,0.995923,1.18864166,19.37397747,0.99175433,1.58303153,14.91368147,0.99364597,1.29198821,19.36045647,0.99176008,1.61377443,6
4.11161637,0.99805398,0.86711639,10.51766326,0.99502936,1.24679697,8.32960666,0.99605933,1.00041093,10.6116806,0.99498493,1.23148733,6
5.65740226,0.99711174,0.91682866,12.45880246,0.9936488,1.24126688,8.65988278,0.99558094,0.94545816,11.4156241,0.99418058,1.21608111,6
13.71236192,0.99526715,1.32512381,28.25320979,0.99026273,1.78132286,24.17487306,0.99165937,1.50065402,29.20185508,0.98993578,1.81650065,6
7.1776397,0.99690043,1.0412964,15.8728137,0.99315544,1.42879935,14.22818596,0.99385829,1.18330388,19.16984507,0.99173372,1.4682691,6
17.73257043,0.99580734,1.52525533,35.793598,0.99154933,2.08180787,27.35757115,0.99353417,1.70349735,33.90280522,0.99199574,2.03327519,6
11.46334352,0.99621315,1.33876392,22.32792107,0.99263488,1.81369794,16.52560501,0.99454311,1.46219055,20.84468035,0.99312415,1.77302869,6
5.62339551,0.9969653,0.98577556,12.52404711,0.99325121,1.34537475,8.75863147,0.9952755,1.04771037,10.90372465,0.99412435,1.3161462,6
3.93768899,0.99788134,0.87347072,9.20414206,0.99505505,1.19787218,6.68059907,0.99640724,0.92205249,8.41067734,0.99548134,1.16847558,6
7.32290992,0.99661583,1.09332477,16.51934566,0.99237703,1.45317579,12.48970552,0.99423071,1.14929312,15.65918182,0.99277396,1.44928947,6
3.3276289,0.99808313,0.8261594,8.9552532,0.99484897,1.1584739,6.85274802,0.99605434,0.92239783,8.58272441,0.99506325,1.15791954,6
8.15162841,0.9972398,1.14902496,16.13532208,0.9945443,1.51116159,11.70589926,0.9960379,1.20778607,15.10252399,0.99489351,1.50642731,6
14.23971351,0.99587422,1.42104045,28.55693792,0.99173765,1.90908476,21.0870092,0.99389268,1.5635418,25.78758115,0.9925389,1.84009287,6
6.96152689,0.99742143,1.02864945,16.22778837,0.99399756,1.41954133,13.35465219,0.99505547,1.11654024,17.60639003,0.99348763,1.40288345,6
5.72055988,0.99732194,0.96029267,13.83093722,0.99353451,1.31075712,10.90174134,0.99489863,1.05511676,13.08563818,0.99388291,1.30855319,6
7.36338093,0.99742448,1.10228062,15.07291105,0.99473556,1.48630998,11.64595359,0.99592823,1.20010379,15.49782408,0.99458716,1.49350895,6
18.44455437,0.99524871,1.55134955,36.84530618,0.99052218,2.07040967,28.48500394,0.9926651,1.70594171,35.09682971,0.99097194,2.01115483,6
13.58286279,0.99579534,1.30744932,26.49225343,0.99181119,1.72758266,20.26854396,0.99372825,1.39570858,24.57536512,0.9924037,1.70167641,6
15.39265328,0.99551094,1.40668873,28.59335578,0.9916732,1.81157514,23.00578968,0.9932933,1.44609867,30.62717181,0.99108092,1.80026965,6
12.99170562,0.99700105,1.31015112,22.99647874,0.99469917,1.70632764,19.86159943,0.99541703,1.45555007,27.91104724,0.99356633,1.8248914,6
8.61392669,0.99672504,1.14941837,19.24899317,0.99269216,1.51502087,14.55101131,0.99447016,1.18236241,18.50371345,0.99297511,1.5071613,6
12.14641573,0.99575041,1.29611566,24.2158783,0.99154011,1.79034523,19.34270242,0.99323549,1.46514809,22.98439676,0.99197033,1.71878435,6
17.88192902,0.99389376,1.45148531,33.5267996,0.98856807,1.93315215,26.8471667,0.99083621,1.59844001,36.77036891,0.98746208,1.9865833,6
14.72324817,0.99431165,1.33169413,28.30875601,0.98907905,1.78468186,22.00415946,0.99150233,1.44802985,31.11034685,0.98799825,1.82923164,6
9.49531573,0.99702296,1.20663049,16.69737287,0.99477231,1.54965589,12.51255749,0.99607848,1.23748495,16.44773456,0.99485047,1.55414293,6
15.55026767,0.99427949,1.35335478,35.89039873,0.98681632,1.93223659,27.08078351,0.99004194,1.55077209,34.01576163,0.98750493,1.85869005,6
